Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Year-Month,Total Revenue,Kelompok Umur
1650,50,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-07-16,Express,"Extended Warranty,Accessory",89.39,2024-07,130.89,Dewasa Akhir
1651,62,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,494.06,247.03,2,2024-01-24,Standard,Impulse Item,22.12,2024-01,0.0,Dewasa Akhir
1652,18,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-04-12,Standard,Accessory,7.36,2024-04,69.61,Remaja
1654,68,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-08-03,Overnight,"Impulse Item,Impulse Item,Impulse Item",68.59,2024-08,7672.06,Lansia
1656,40,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2024-07-12,Standard,Extended Warranty,42.17,2024-07,0.0,Dewasa Akhir
1657,59,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-01-30,Express,"Extended Warranty,Impulse Item",49.51,2024-01,296.54,Dewasa Akhir
1657,59,Female,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-04-10,Standard,"Accessory,Accessory",54.51,2024-04,8502.81,Dewasa Akhir
1657,59,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2024-05-14,Overnight,"Impulse Item,Impulse Item",36.8,2024-05,283.83,Dewasa Akhir
1657,59,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,791.19,791.19,1,2024-05-22,Express,"Extended Warranty,Accessory,Accessory",60.67,2024-05,0.0,Dewasa Akhir
1658,43,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-01-11,Standard,No Add-ons,0.0,2024-01,5068.98,Dewasa Akhir
1660,50,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2023-11-26,Express,No Add-ons,0.0,2023-11,4747.14,Dewasa Akhir
1661,19,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-11-02,Express,No Add-ons,0.0,2023-11,494.06,Remaja
1661,19,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2023-11-14,Express,No Add-ons,0.0,2023-11,0.0,Remaja
1661,19,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-02-19,Overnight,"Impulse Item,Extended Warranty",84.43,2024-02,229.68,Remaja
1662,65,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2023-12-27,Overnight,No Add-ons,0.0,2023-12,124.5,Lansia
1662,65,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,2024-05-25,Standard,No Add-ons,0.0,2024-05,0.0,Lansia
1663,60,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,2024-03-16,Overnight,No Add-ons,0.0,2024-03,0.0,Dewasa Akhir
1664,73,Female,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2023-11-15,Express,No Add-ons,0.0,2023-11,463.96,Lansia
1664,73,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-03-15,Overnight,"Extended Warranty,Accessory",53.25,2024-03,547.31,Lansia
1664,73,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-04-17,Standard,Impulse Item,41.36,2024-04,0.0,Lansia
1667,43,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2023-10-31,Overnight,"Accessory,Accessory",84.02,2023-10,2618.5099999999998,Dewasa Akhir
1667,43,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2024-07-16,Express,No Add-ons,0.0,2024-07,4224.15,Dewasa Akhir
1668,75,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1729.21,247.03,7,2023-11-20,Express,Extended Warranty,15.14,2023-11,0.0,Lansia
1669,72,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-06-01,Express,"Impulse Item,Impulse Item,Impulse Item",62.25,2024-06,7665.72,Lansia
1669,72,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-08-02,Express,"Accessory,Extended Warranty,Accessory",105.35,2024-08,167.6,Lansia
1670,25,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-05-08,Standard,"Impulse Item,Extended Warranty,Extended Warranty",110.07,2024-05,130.82,Dewasa Awal
1671,38,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,6329.52,791.19,8,2023-11-01,Overnight,Impulse Item,37.62,2023-11,0.0,Dewasa Akhir
1671,38,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2023-12-06,Express,"Impulse Item,Extended Warranty,Impulse Item",91.97,2023-12,0.0,Dewasa Akhir
1671,38,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-07-12,Express,No Add-ons,0.0,2024-07,4747.14,Dewasa Akhir
1672,48,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2023-10-19,Express,"Accessory,Impulse Item",34.15,2023-10,5103.129999999999,Dewasa Akhir
1672,48,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-01-28,Overnight,Accessory,25.52,2024-01,87.77,Dewasa Akhir
1672,48,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-05-23,Overnight,No Add-ons,0.0,2024-05,927.92,Dewasa Akhir
1673,43,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2023-10-12,Standard,No Add-ons,0.0,2023-10,2373.57,Dewasa Akhir
1673,43,Male,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2024-06-14,Express,"Impulse Item,Extended Warranty",45.57,2024-06,973.49,Dewasa Akhir
1673,43,Male,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2024-08-18,Overnight,"Accessory,Accessory",52.55,2024-08,793.64,Dewasa Akhir
1673,43,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,2534.49,844.83,3,2024-09-22,Express,"Accessory,Accessory",63.66,2024-09,0.0,Dewasa Akhir
1674,19,Female,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,2023-11-29,Express,Accessory,11.1,2023-11,3175.86,Remaja
1674,19,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,4747.14,791.19,6,2024-01-05,Express,Impulse Item,32.98,2024-01,0.0,Remaja
1674,19,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,2024-05-04,Express,"Accessory,Extended Warranty",32.81,2024-05,219.56,Remaja
1676,44,Male,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2024-02-27,Overnight,No Add-ons,0.0,2024-02,145.25,Dewasa Akhir
1677,78,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-07-08,Standard,Impulse Item,49.9,2024-07,5118.879999999999,Lansia
1677,78,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2024-08-29,Overnight,No Add-ons,0.0,2024-08,0.0,Lansia
1678,67,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,2023-10-12,Overnight,"Accessory,Accessory",38.33,2023-10,0.0,Lansia
1678,67,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-07-12,Standard,Accessory,32.65,2024-07,94.9,Lansia
1681,74,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-03-25,Express,"Impulse Item,Accessory",64.88,2024-03,1647.2600000000002,Lansia
1682,76,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,3379.32,844.83,4,2024-05-06,Standard,No Add-ons,0.0,2024-05,0.0,Lansia
1683,36,Male,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2023-11-02,Express,No Add-ons,0.0,2023-11,41.5,Dewasa Akhir
1683,36,Male,Yes,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2024-03-23,Express,No Add-ons,0.0,2024-03,463.96,Dewasa Akhir
1683,36,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-08-13,Overnight,No Add-ons,0.0,2024-08,247.03,Dewasa Akhir
1684,38,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-01-19,Standard,Extended Warranty,33.11,2024-01,53.86,Dewasa Akhir
1684,38,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-06-03,Express,"Impulse Item,Impulse Item,Impulse Item",82.92,2024-06,1938.76,Dewasa Akhir
1686,43,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-06-29,Overnight,"Accessory,Accessory,Extended Warranty",87.37,2024-06,1669.75,Dewasa Akhir
1688,68,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-06-30,Standard,Extended Warranty,6.25,2024-06,1695.91,Lansia
1689,31,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,2024-09-05,Standard,Extended Warranty,31.67,2024-09,0.0,Dewasa Awal
1690,45,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2023-11-06,Standard,No Add-ons,0.0,2023-11,207.5,Dewasa Akhir
1690,45,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-03-05,Standard,Impulse Item,13.79,2024-03,1596.17,Dewasa Akhir
1691,61,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2023-10-13,Express,No Add-ons,0.0,2023-10,103.75,Dewasa Akhir
1691,61,Female,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-03-21,Standard,Impulse Item,31.05,2024-03,278.08,Dewasa Akhir
1691,61,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-07-12,Express,"Extended Warranty,Impulse Item",48.07,2024-07,6806.71,Dewasa Akhir
1693,39,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-05-06,Standard,Impulse Item,12.69,2024-05,506.75,Dewasa Akhir
1693,39,Male,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-06-19,Express,Impulse Item,9.65,2024-06,937.5699999999999,Dewasa Akhir
1694,57,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-04-17,Standard,"Accessory,Extended Warranty",60.57,2024-04,2844.3300000000004,Dewasa Akhir
1695,75,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-07-05,Overnight,Extended Warranty,33.58,2024-07,220.32999999999998,Lansia
1695,75,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-09-18,Overnight,No Add-ons,0.0,2024-09,7120.71,Lansia
1696,24,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-08-03,Overnight,Impulse Item,11.52,2024-08,2385.09,Dewasa Awal
1696,24,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-08-19,Standard,"Accessory,Extended Warranty,Impulse Item",97.3,2024-08,591.36,Dewasa Awal
1697,43,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2023-10-10,Express,"Extended Warranty,Impulse Item,Impulse Item",90.67,2023-10,0.0,Dewasa Akhir
1697,43,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2023-11-05,Overnight,"Accessory,Impulse Item,Extended Warranty",74.35,2023-11,0.0,Dewasa Akhir
1698,42,Female,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-09-21,Overnight,Extended Warranty,16.73,2024-09,263.76,Dewasa Akhir
1699,52,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2023-09-28,Express,"Impulse Item,Extended Warranty,Extended Warranty",107.8,2023-09,4283.4400000000005,Dewasa Akhir
1699,52,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2023-11-01,Overnight,"Impulse Item,Impulse Item,Accessory",97.23,2023-11,1786.89,Dewasa Akhir
1699,52,Male,Yes,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2023-12-17,Standard,No Add-ons,0.0,2023-12,1855.84,Dewasa Akhir
1700,34,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-07-01,Standard,No Add-ons,0.0,2024-07,1689.66,Dewasa Awal
1701,51,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2023-11-24,Standard,"Accessory,Accessory,Extended Warranty",101.53,2023-11,6431.05,Dewasa Akhir
1702,66,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2023-12-17,Standard,"Accessory,Accessory,Impulse Item",52.54,2023-12,2028.78,Lansia
1702,66,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2024-07-11,Standard,No Add-ons,0.0,2024-07,207.5,Lansia
1703,56,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2023-12-27,Express,"Extended Warranty,Accessory",68.72,2023-12,2044.96,Dewasa Akhir
1704,74,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-07-04,Overnight,Accessory,14.64,2024-07,76.89,Lansia
1705,21,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2023-11-30,Standard,"Accessory,Impulse Item,Extended Warranty",43.8,2023-11,1031.92,Remaja
1706,79,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,844.83,844.83,1,2023-12-12,Standard,Impulse Item,42.62,2023-12,0.0,Lansia
1706,79,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2024-03-23,Standard,No Add-ons,0.0,2024-03,5913.81,Lansia
1709,77,Male,No,Laptop,SKU1005,3,Cancelled,Cash,927.92,463.96,2,2024-08-15,Express,"Extended Warranty,Impulse Item",29.73,2024-08,0.0,Lansia
1710,33,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2023-11-27,Express,No Add-ons,0.0,2023-11,0.0,Dewasa Awal
1711,67,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-01-17,Overnight,Impulse Item,34.96,2024-01,180.21,Lansia
1711,67,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-06-28,Overnight,"Extended Warranty,Extended Warranty",29.38,2024-06,70.88,Lansia
1711,67,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-07-31,Overnight,Accessory,33.0,2024-07,7153.71,Lansia
1712,61,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-04-09,Overnight,"Accessory,Accessory,Impulse Item",126.64,2024-04,1608.8200000000002,Dewasa Akhir
1713,47,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-03-28,Standard,"Accessory,Impulse Item",50.63,2024-03,8498.929999999998,Dewasa Akhir
1713,47,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-07-27,Express,"Accessory,Accessory",82.46,2024-07,248.45999999999998,Dewasa Akhir
1714,61,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-06-10,Overnight,"Impulse Item,Accessory",61.8,2024-06,555.86,Dewasa Akhir
1715,76,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5068.98,844.83,6,2024-02-04,Standard,"Extended Warranty,Impulse Item",28.85,2024-02,0.0,Lansia
1718,73,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2023-10-01,Express,No Add-ons,0.0,2023-10,20.75,Lansia
1718,73,Male,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2023-10-10,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",77.41,2023-10,4301.5599999999995,Lansia
1718,73,Male,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,2024-04-07,Standard,"Accessory,Extended Warranty,Extended Warranty",82.66,2024-04,0.0,Lansia
1719,55,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,83.0,20.75,4,2024-04-26,Standard,No Add-ons,0.0,2024-04,0.0,Dewasa Akhir
1720,61,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-06-17,Express,No Add-ons,0.0,2024-06,7120.71,Dewasa Akhir
1721,25,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-03-10,Standard,"Extended Warranty,Impulse Item",73.88,2024-03,0.0,Dewasa Awal
1721,25,Female,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,2223.27,247.03,9,2024-07-03,Overnight,"Impulse Item,Accessory",68.36,2024-07,0.0,Dewasa Awal
1723,33,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,2534.49,844.83,3,2023-10-29,Overnight,"Accessory,Accessory,Impulse Item",44.83,2023-10,0.0,Dewasa Awal
1724,67,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-07-20,Express,Extended Warranty,49.33,2024-07,1738.99,Lansia
1725,77,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,2023-10-23,Standard,"Impulse Item,Accessory,Extended Warranty",127.57,2023-10,0.0,Lansia
1725,77,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-04-04,Overnight,"Accessory,Accessory,Accessory",85.47,2024-04,0.0,Lansia
1726,34,Male,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-10-04,Express,"Accessory,Impulse Item,Accessory",83.17,2023-10,6841.81,Dewasa Awal
1726,34,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2023-10-28,Express,"Extended Warranty,Impulse Item",60.79,2023-10,2284.06,Dewasa Awal
1727,24,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,2223.27,247.03,9,2024-06-12,Overnight,"Impulse Item,Extended Warranty",60.46,2024-06,0.0,Dewasa Awal
1727,24,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-09-10,Express,Accessory,9.9,2024-09,5548.23,Dewasa Awal
1728,78,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,2023-11-16,Overnight,Extended Warranty,7.16,2023-11,0.0,Lansia
1728,78,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,2024-08-27,Overnight,No Add-ons,0.0,2024-08,0.0,Lansia
1729,54,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-01-09,Overnight,"Impulse Item,Extended Warranty",35.52,2024-01,0.0,Dewasa Akhir
1731,78,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-01-29,Standard,"Impulse Item,Extended Warranty",74.45,2024-01,219.7,Lansia
1731,78,Female,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,2024-07-26,Standard,"Impulse Item,Accessory,Impulse Item",119.15,2024-07,0.0,Lansia
1732,63,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-06-13,Express,No Add-ons,0.0,2024-06,5068.98,Dewasa Akhir
1734,21,Male,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-03-24,Express,"Impulse Item,Extended Warranty,Extended Warranty",75.98,2024-03,2052.22,Remaja
1734,21,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-05-23,Overnight,"Accessory,Extended Warranty,Accessory",52.55,2024-05,1908.3899999999999,Remaja
1735,44,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,2373.57,791.19,3,2023-10-07,Overnight,No Add-ons,0.0,2023-10,0.0,Dewasa Akhir
1735,44,Male,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-03-13,Standard,Accessory,32.89,2024-03,1762.1000000000001,Dewasa Akhir
1736,31,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2023-10-11,Standard,"Accessory,Impulse Item",45.48,2023-10,2829.2400000000002,Dewasa Awal
1738,60,Female,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2023-12-13,Express,"Accessory,Impulse Item,Extended Warranty",75.58,2023-12,158.57999999999998,Dewasa Akhir
1738,60,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2024-01-16,Overnight,"Extended Warranty,Accessory,Impulse Item",124.69,2024-01,865.78,Dewasa Akhir
1739,71,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2023-11-02,Express,"Impulse Item,Extended Warranty",62.86,2023-11,3442.1800000000003,Lansia
1739,71,Male,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2023-11-13,Express,Accessory,36.82,2023-11,7948.719999999999,Lansia
1739,71,Male,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-07-17,Overnight,Extended Warranty,6.24,2024-07,1695.9,Lansia
1742,43,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2024-09-10,Overnight,No Add-ons,0.0,2024-09,3379.32,Dewasa Akhir
1744,41,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-02-24,Overnight,"Extended Warranty,Accessory,Impulse Item",83.63,2024-02,1011.55,Dewasa Akhir
1744,41,Female,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,2024-03-06,Express,"Impulse Item,Extended Warranty,Accessory",58.8,2024-03,0.0,Dewasa Akhir
1744,41,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,2024-07-15,Standard,"Impulse Item,Extended Warranty,Extended Warranty",84.47,2024-07,0.0,Dewasa Akhir
1745,49,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2023-10-10,Standard,Accessory,47.08,2023-10,4271.23,Dewasa Akhir
1745,49,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1855.84,463.96,4,2023-11-17,Overnight,"Extended Warranty,Accessory",56.93,2023-11,0.0,Dewasa Akhir
1745,49,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,83.0,20.75,4,2023-11-19,Express,"Accessory,Impulse Item,Impulse Item",102.99,2023-11,0.0,Dewasa Akhir
1746,57,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-03-26,Overnight,"Extended Warranty,Extended Warranty",33.76,2024-03,7945.66,Dewasa Akhir
1748,75,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-03-18,Standard,Extended Warranty,42.66,2024-03,1732.3200000000002,Lansia
1748,75,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2024-05-23,Overnight,"Extended Warranty,Impulse Item,Impulse Item",69.97,2024-05,0.0,Lansia
1749,24,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-05-09,Overnight,"Impulse Item,Impulse Item",71.06,2024-05,4295.21,Dewasa Awal
1751,80,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-05-14,Overnight,No Add-ons,0.0,2024-05,186.75,Lansia
1752,76,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,988.12,247.03,4,2024-01-29,Standard,Extended Warranty,39.29,2024-01,0.0,Lansia
1753,36,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2023-10-03,Overnight,No Add-ons,0.0,2023-10,7120.71,Dewasa Akhir
1754,52,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,4747.14,791.19,6,2024-02-03,Standard,"Accessory,Accessory,Accessory",85.73,2024-02,0.0,Dewasa Akhir
1755,37,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-03-13,Overnight,"Impulse Item,Impulse Item,Accessory",56.23,2024-03,0.0,Dewasa Akhir
1756,69,Female,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2024-07-06,Standard,"Impulse Item,Impulse Item",38.86,2024-07,59.61,Lansia
1758,69,Female,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-02-02,Overnight,Accessory,15.95,2024-02,3263.6699999999996,Lansia
1759,43,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-07-18,Standard,"Extended Warranty,Accessory,Impulse Item",124.37,2024-07,0.0,Dewasa Akhir
1759,43,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,83.0,20.75,4,2024-08-03,Overnight,"Extended Warranty,Impulse Item",57.2,2024-08,0.0,Dewasa Akhir
1760,34,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-11-28,Standard,Extended Warranty,34.16,2023-11,0.0,Dewasa Awal
1760,34,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-02-21,Standard,Accessory,33.24,2024-02,0.0,Dewasa Awal
1761,21,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-04-06,Standard,Impulse Item,41.5,2024-04,2511.8,Remaja
1766,36,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,2024-02-06,Express,"Extended Warranty,Extended Warranty",23.83,2024-02,0.0,Dewasa Akhir
1766,36,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-07-20,Express,"Extended Warranty,Accessory,Accessory",46.24,2024-07,0.0,Dewasa Akhir
1768,28,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,145.25,20.75,7,2023-12-27,Standard,"Extended Warranty,Accessory,Accessory",68.28,2023-12,0.0,Dewasa Awal
1769,29,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,2023-11-13,Standard,"Accessory,Extended Warranty",59.83,2023-11,0.0,Dewasa Awal
1770,78,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2024-01-26,Standard,"Accessory,Accessory",18.8,2024-01,0.0,Lansia
1770,78,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-04-01,Standard,No Add-ons,0.0,2024-04,791.19,Lansia
1771,66,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-10-25,Overnight,"Accessory,Extended Warranty",61.96,2023-10,0.0,Lansia
1771,66,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1482.18,247.03,6,2023-12-18,Standard,"Extended Warranty,Impulse Item",42.29,2023-12,0.0,Lansia
1771,66,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-03-30,Overnight,No Add-ons,0.0,2024-03,62.25,Lansia
